state,loc,description,url,refs
North Carolina,Chapel Hill,"More than 1,000 people protested peacefully on Franklin Street on June 3.[10][11] Another march took place on June 5, with many protestors wearing purple to honor Breonna Taylor.[12]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_North_Carolina,https://chapelboro.com/news/live-updates-protesters-gather-peacefully-at-mccorkle-place-in-chapel-hill	https://medium.com/@djggol/chapel-hill-black-lives-matter-protests-a-photo-essay-6d398b64aac	https://chapelboro.com/news/unc/unc-black-student-groups-lead-march-across-campus-through-chapel-hill
North Carolina,Charlotte,"Hundreds of protesters marched down Beatties Ford Road on May 29.[13] Some protesters threw rocks and bottles at police, smashed the windows of police vehicles and jumped on them, and stole a bike from an officer. Police used pepper spray bullets to break up the riot. Some protesters also smashed store windows and looted in the University Park Shopping Center.[14] On May 30, the protest grew and gathered in Uptown Charlotte, blocking traffic on Interstate 277 and later through the downtown district. The Charlotte-Mecklenburg Police Department fired tear gas and rubber bullets into the crowds. The city was also placed under a State of Emergency.[15] City Councilman Braxton Winston was among those arrested May 29.[16]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_North_Carolina,https://www.charlotteobserver.com/news/local/article243091021.html	https://www.wsoctv.com/news/local/justice-george-floyd-protest-planned-front-cmpd-station-west-charlotte/PSJNFKWRCRHKJPRMWIVQYGSUUE/	https://www.wcnc.com/article/news/local/city-charlotte-mecklenburg-county-state-of-emergency/275-7ee4b88b-886a-4415-b5b1-62d5769c3bda	https://abc11.com/6220405/
North Carolina,Clinton,"A peaceful march occurred in Clinton May 31. The march took place on HWY 24 in the heart of the city. No fights, no riots, people of all races came together to march as one.[17]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_North_Carolina,https://www.clintonnc.com/opinion/48925/bringing-about-real-change-together
North Carolina,Dunn,"Hundreds marched together in Dunn on June 4, during a protest of peace and unity walk. Police officers and county officials joined with the protestors and the event remained peaceful.[18]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_North_Carolina,https://www.cbs17.com/news/local-news/hundreds-march-in-protest-of-peace-and-unity-walk-in-dunn/
North Carolina,Durham,"A peaceful protest occurred in Durham on May 30.[19] About 100 protesters marched to police headquarters on May 30.[20] On June 1, at least 1000 people marched peacefully downtown while about 60 blocked the Durham Freeway to successfully secure a meeting with law enforcement and other officials.[21]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_North_Carolina,https://www.cbs17.com/news/local-news/durham-county-news/george-floyd-protest-takes-place-in-durham/	https://www.newsobserver.com/news/local/counties/durham-county/article243136816.html	https://www.heraldsun.com/news/local/counties/durham-county/article243173196.html
North Carolina,Fayetteville,"On May 30, a peaceful protest event named ""A National Day of Action — Justice for George Floyd, Breonna Taylor, Ahmaud Arbery and lives cut short by Raleigh and Durham police departments,"" was organized, with crowds gathering by the Wake County Justice Center before marching up Fayetteville Street. By 6 pm, the number of protesters had grown to around 1,000 people. Around 6:45, the protests descended into chaos as people began throwing objects at Raleigh police officers,[41] resulting in officers using tear gas and pepper spray on the crowds.[42] Officers continued to deploy tear gas through the evening. Nearly every storefront along Fayetteville street was vandalized.[41] From 11:30 p.m. on May 30 through 2 am. May 31, people looted and vandalized downtown businesses, including breaking windows and setting fires, causing police to deploy tear gas in heavier amounts. By 6 am, Raleigh police reported protests in the city had ceased. 12 people were arrested and five officers were sent to hospitals, including one with a broken jaw.[43] On June 1, the mayor of Raleigh issued a city-wide curfew from 8 p.m. to 5 a.m. in an attempt to end the riots.[44] Police also fired on employees of a gay bar who were operating a first aid station in their parking lot.[45]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_North_Carolina,https://www.cbs17.com/news/local-news/wake-county-news/protesters-gather-in-raleigh-over-death-of-george-floyd/	https://www.newsobserver.com/news/local/article243114301.html	https://www.cbs17.com/news/local-news/wake-county-news/protesters-gather-in-raleigh-over-death-of-george-floyd/	https://www.wral.com/clean-up-begins-after-night-of-looting-fires-and-vandalism-in-raleigh-fayetteville/19122732/	https://www.wral.com/raleigh-curfew-begins-at-8p-includes-groceries-restaurants-parks/19123836/	https://www.pinknews.co.uk/2020/06/03/lgbt-bar-raleigh-north-carolina-ruby-deluxe-tim-lemuel-black-lives-matter-police-brutality-racism/
North Carolina,Goldsboro,"A peaceful protest was held in Goldsboro on the evening of May 31 until roughly 10 pm. The protest started on Center Street before moving to the Wayne County, North Carolina courthouse and then the local police station. ""Hands Up, Don't Shoot,"" ""Black Lives Matter"" and ""no Justice, No Peace"" were the most common chants made among protesters. No vandalism was reported.[24]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_North_Carolina,https://www.goldsborodailynews.com/2020/06/01/protesters-march-in-downtown-goldsboro-photo-gallery/
North Carolina,Greensboro,"Hundreds of protestors were reported in downtown Greensboro on May 30. They marched from the downtown area to I-40, forcing the closure of that interstate highway. Police reported using pepper spray after some individuals threw rocks at officers. A reporter from WFMY News also reported the use of tear gas.[25] There were reports of damage to businesses and some looting later in the evening.[26] There were no reports of injuries. The mayor enacted a city-wide curfew on Monday, June 1.[27] A virtual town hall has been scheduled for June 18 to discuss policing and law enforcement.[28]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_North_Carolina,https://www.wfmynews2.com/article/news/local/george-floyd/watch-live-protests-in-downtown-greensboro/83-9120e90d-3a21-487b-bc29-b84b113b9a6b	https://www.greensboro.com/news/local_news/watch-now-rioters-break-windows-begin-looting-in-downtown-greensboro/article_02fd929e-0b8b-5422-adeb-67bd01287a4e.html	https://www.wcnc.com/article/news/greensboro-city-curfew-mayor-vaughan-declares-george-floyd-protests/83-014b78a0-15db-41b1-b27a-15068f96fe14	https://www.journalnow.com/news/local/greensboro-virtual-town-hall-to-discuss-policing-and-law-enforcement-scheduled-by-city-appointed-justice/article_57c74fc5-807c-5709-90b9-e99732661269.html
North Carolina,Greenville,"Police estimated more than 1000 people participated in a demonstration on May 31.[29] The protest later turned violent, with 31 businesses damaged, 13 police and sheriff cars damaged, two small vegetation fires set, flags overturned, and damage to the courthouse. Officers were injured by rocks and bottles that were thrown.[30] Police used tear gas to help disperse the crowd. Two individuals were arrested.[29] The city issued a curfew for the next two nights.[31]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_North_Carolina,https://www.witn.com/content/news/Protesters-damage-police-vehicles-monument-in-uptown-Greenville-570910881.html	https://www.wnct.com/local-news/greenville-police-monitoring-protest-turned-violent-in-uptown/	https://www.witn.com/content/news/Protesters-damage-police-vehicles-monument-in-uptown-Greenville-570910881.html	https://wcti12.com/news/local/greenville-enacts-curfew-for-a-second-night-amid-protests
North Carolina,High Point,"Protesters blocked roads and broke glass on May 31. Police used tear gas to disperse the crowd.[32] On June 1, the city issued a state of emergency and a curfew that will continue indefinitely.[33]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_North_Carolina,https://myfox8.com/news/south-main-street-in-high-point-blocked-by-protestors/	https://myfox8.com/news/high-point-citywide-curfew-announced/
North Carolina,Huntersville,"A peaceful protest took place on June 7, 2020. Congresswoman Alma Adams spoke at the rally.[34]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_North_Carolina,https://www.charlotteobserver.com/news/local/article243310911.html
North Carolina,Morehead City,"Peaceful protests have been taking place most days from 11 am to 7 pm since May 31, 2020. They initially took place on Arendell Street between 6th street and 7th street and moved to Arendell Street between 10th and 11th starting June 5. The protests are organized by the newly formed group, Black Lives Matter – Carteret County.[35] About 20–25 protesters attended on May 31.[36] On June 13, the group moved back to 7th Street and Arendell Street so that about 100 people gathered on and lay facedown for 8 minutes and 46 seconds in honor of George Floyd.[37] Protests continue. The group has no planned end date for the daily demonstrations.[35]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_North_Carolina,https://www.facebook.com/pages/category/Personal-Blog/Black-Lives-Matter-carteret-county-110034157404580/	https://www.carolinacoastonline.com/news_times/article_093f78ee-a3b6-11ea-a2b4-3328a8dc1d79.html	https://www.carolinacoastonline.com/news_times/article_e4495234-adca-11ea-a449-6b1b4bf589b4.html	https://www.facebook.com/pages/category/Personal-Blog/Black-Lives-Matter-carteret-county-110034157404580/
North Carolina,New Bern,About 40 protestors gathered on May 30.[38],https://en.wikipedia.org/wiki/George_Floyd_protests_in_North_Carolina,https://www.newbernsj.com/news/20200530/protest-draws-crowd-near-new-bern-walmart
North Carolina,Newton,More than 100 protesters gathered at the Newton Police Department and then marched through the small town on June 1.[39][40],https://en.wikipedia.org/wiki/George_Floyd_protests_in_North_Carolina,https://www.wbtv.com/2020/06/02/police-chief-greets-community-george-floyd-protest-goes-newton-nc/	https://www.wsoctv.com/news/local/protesters-gather-near-newton-police-station/FAE7T2OGMFAYXNU5TYUK4N7WUQ/
North Carolina,Raleigh,"On May 30, a peaceful protest event named ""A National Day of Action — Justice for George Floyd, Breonna Taylor, Ahmaud Arbery and lives cut short by Raleigh and Durham police departments,"" was organized, with crowds gathering by the Wake County Justice Center before marching up Fayetteville Street. By 6 pm, the number of protesters had grown to around 1,000 people. Around 6:45, the protests descended into chaos as people began throwing objects at Raleigh police officers,[41] resulting in officers using tear gas and pepper spray on the crowds.[42] Officers continued to deploy tear gas through the evening. Nearly every storefront along Fayetteville street was vandalized.[41] From 11:30 p.m. on May 30 through 2 am. May 31, people looted and vandalized downtown businesses, including breaking windows and setting fires, causing police to deploy tear gas in heavier amounts. By 6 am, Raleigh police reported protests in the city had ceased. 12 people were arrested and five officers were sent to hospitals, including one with a broken jaw.[43] On June 1, the mayor of Raleigh issued a city-wide curfew from 8 p.m. to 5 a.m. in an attempt to end the riots.[44] Police also fired on employees of a gay bar who were operating a first aid station in their parking lot.[45]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_North_Carolina,https://www.cbs17.com/news/local-news/wake-county-news/protesters-gather-in-raleigh-over-death-of-george-floyd/	https://www.newsobserver.com/news/local/article243114301.html	https://www.cbs17.com/news/local-news/wake-county-news/protesters-gather-in-raleigh-over-death-of-george-floyd/	https://www.wral.com/clean-up-begins-after-night-of-looting-fires-and-vandalism-in-raleigh-fayetteville/19122732/	https://www.wral.com/raleigh-curfew-begins-at-8p-includes-groceries-restaurants-parks/19123836/	https://www.pinknews.co.uk/2020/06/03/lgbt-bar-raleigh-north-carolina-ruby-deluxe-tim-lemuel-black-lives-matter-police-brutality-racism/
